region_id,region_label,profile,mean,q05,q95,p_talarico
0292106,"County 029, VTD 2106 (hispanic)",hispanic,0.7133345923768892,0.6376380071431569,0.7821048924856181,1
0292107,"County 029, VTD 2107 (urban)",urban,0.6494712094654528,0.5718972178409883,0.7223172759657992,0.99889
0292108,"County 029, VTD 2108 (urban)",urban,0.581669675871595,0.500203764889792,0.6603966882356758,0.95111
0292110,"County 029, VTD 2110 (urban)",urban,0.6543554891297577,0.5773951225743593,0.7264874848050363,0.9992
0292111,"County 029, VTD 2111 (hispanic)",hispanic,0.6906477538893269,0.6121020665932402,0.7627500430442401,0.99992
0292112,"County 029, VTD 2112 (urban)",urban,0.659792408507247,0.5834038518150976,0.7312313662143791,0.99957
0292113,"County 029, VTD 2113 (hispanic)",hispanic,0.7186403893090141,0.6433304192589795,0.7868671271598151,0.99999
0292114,"County 029, VTD 2114 (hispanic)",hispanic,0.693723914977456,0.6152037576703091,0.7656750613367722,0.99994
0292115,"County 029, VTD 2115 (suburbs)",suburbs,0.5851815351261859,0.5032753239912733,0.6641925610811112,0.95617
0292117,"County 029, VTD 2117 (hispanic)",hispanic,0.7767003950330347,0.7111489354364111,0.8345466352451846,1
0292118,"County 029, VTD 2118 (hispanic)",hispanic,0.8800292772514349,0.8393732019003716,0.9143106937436467,1
0292119,"County 029, VTD 2119 (urban)",urban,0.7830179345192247,0.7234610740992751,0.8359020936526481,1
0292120,"County 029, VTD 2120 (suburbs)",suburbs,0.6170461391773675,0.5364798626388017,0.6937091330895953,0.99083
0292121,"County 029, VTD 2121 (hispanic)",hispanic,0.6782662084803542,0.597767461235246,0.7525330264108563,0.99969
0292122,"County 029, VTD 2122 (hispanic)",hispanic,0.7644305512373225,0.6967853047471593,0.8244770316658121,1
0292123,"County 029, VTD 2123 (suburbs)",suburbs,0.5731524322215326,0.4910190803148597,0.6527942177655364,0.9285
0292124,"County 029, VTD 2124 (suburbs)",suburbs,0.6767131762289129,0.6008887119138165,0.7470486571020443,0.99988
0292125,"County 029, VTD 2125 (suburbs)",suburbs,0.616359707619408,0.5358013910903435,0.6930421333849014,0.99042
0292126,"County 029, VTD 2126 (hispanic)",hispanic,0.672029580007845,0.5911573506774777,0.7468759012195175,0.99966
0292127,"County 029, VTD 2127 (urban)",urban,0.6473123881535631,0.5699318270233178,0.7200647989445736,0.99877
0292128,"County 029, VTD 2128 (hispanic)",hispanic,0.7291150009895726,0.6546443368564273,0.7961966643511854,1
0292130,"County 029, VTD 2130 (urban)",urban,0.6852275640381889,0.6115283315542436,0.7534313422168707,0.99998
0292131,"County 029, VTD 2131 (urban)",urban,0.7106936487639505,0.639709069487792,0.7756601142635701,1
0292133,"County 029, VTD 2133 (urban)",urban,0.6611093601344534,0.5849819452895738,0.732275246294666,0.99965
0292134,"County 029, VTD 2134 (hispanic)",hispanic,0.7275685257984192,0.6540527882528444,0.793943118709397,1
0292135,"County 029, VTD 2135 (hispanic)",hispanic,0.7514272038520574,0.6819871152537985,0.813478510991496,1
0292136,"County 029, VTD 2136 (suburbs)",suburbs,0.6208760142424873,0.540617730239389,0.6971265241870186,0.99291
0292137,"County 029, VTD 2137 (hispanic)",hispanic,0.6919225837421441,0.6140295353044347,0.7634199437994352,0.99989
0292138,"County 029, VTD 2138 (urban)",urban,0.7022435788691167,0.6301512990204186,0.7684592639561171,0.99999
0292139,"County 029, VTD 2139 (urban)",urban,0.6286324661920419,0.5496127287349029,0.7034981331589254,0.99574
0292140,"County 029, VTD 2140 (hispanic)",hispanic,0.724073552163803,0.6497841309863563,0.79122960800709,1
0292141,"County 029, VTD 2141 (urban)",urban,0.671112690620929,0.5958692367415545,0.7411516865952087,0.9998
0292142,"County 029, VTD 2142 (hispanic)",hispanic,0.7156467931426922,0.6399312968761103,0.7843370743927293,0.99999
0292143,"County 029, VTD 2143 (hispanic)",hispanic,0.6380968942841313,0.5545271655066113,0.7166573544949424,0.99627
0292144,"County 029, VTD 2144 (urban)",urban,0.7222944873011214,0.6531881014729938,0.7852630967797575,1
0292145,"County 029, VTD 2145 (suburbs)",suburbs,0.6431334902636515,0.5645168510551454,0.7171253493964886,0.99814
0292146,"County 029, VTD 2146 (hispanic)",hispanic,0.8065512304200897,0.7472468905975419,0.8581953927896045,1
0292147,"County 029, VTD 2147 (urban)",urban,0.6147527353879958,0.5348163225231007,0.6909245659804255,0.98979
0292148,"County 029, VTD 2148 (hispanic)",hispanic,0.7334162595478871,0.6609661624896072,0.7986723660325765,1
0292149,"County 029, VTD 2149 (hispanic)",hispanic,0.7403090364004608,0.6688442451719793,0.80447047227455,1
0292150,"County 029, VTD 2150 (hispanic)",hispanic,0.9178078946893959,0.8884410301331758,0.9421493504598951,1
0292151,"County 029, VTD 2151 (hispanic)",hispanic,0.5725619262331012,0.48450401779171937,0.6577789831173322,0.91309
0292152,"County 029, VTD 2152 (hispanic)",hispanic,0.7415017358923689,0.669815237469051,0.8057891735587591,1
0292153,"County 029, VTD 2153 (hispanic)",hispanic,0.7119339912449791,0.635776437515727,0.7811482220347196,1
0292154,"County 029, VTD 2154 (suburbs)",suburbs,0.646089630309762,0.5677092053226545,0.7197683350872913,0.99875
0292156,"County 029, VTD 2156 (urban)",urban,0.7515642457939398,0.6866883692969129,0.8099471387905715,1
0292159,"County 029, VTD 2159 (urban)",urban,0.5953844097838646,0.5143310370654118,0.6732545417303615,0.97347
0292161,"County 029, VTD 2161 (suburbs)",suburbs,0.5761224367744792,0.4932733810434833,0.6563267007809518,0.93419
0292162,"County 029, VTD 2162 (urban)",urban,0.7318577833112101,0.6637311719323784,0.7936536839622403,1
0292163,"County 029, VTD 2163 (urban)",urban,0.6478211646298025,0.5704568786650205,0.7205426197165524,0.99877
0292164,"County 029, VTD 2164 (urban)",urban,0.7027216342454687,0.6311339666833071,0.768491570636916,0.99999
0292165,"County 029, VTD 2165 (urban)",urban,0.6305576765785409,0.5515922949532288,0.7053080019236864,0.99637
0292166,"County 029, VTD 2166 (suburbs)",suburbs,0.6589349409644659,0.5811692380970156,0.7316081274708943,0.99946
0292167,"County 029, VTD 2167 (hispanic)",hispanic,0.6524076975219751,0.5692793744971387,0.7300020316865669,0.99815
0292168,"County 029, VTD 2168 (urban)",urban,0.7109822471745642,0.640298410708504,0.7756883610060584,1
0292169,"County 029, VTD 2169 (urban)",urban,0.6568370898676548,0.5801853438695737,0.7286103965360105,0.99927
0292170,"County 029, VTD 2170 (urban)",urban,0.6418448335904664,0.5637477409694486,0.7154237971869908,0.99827
0292171,"County 029, VTD 2171 (urban)",urban,0.6718494421037735,0.5965924307519773,0.7418723124020604,0.99981
0292172,"County 029, VTD 2172 (hispanic)",hispanic,0.6868256514543988,0.6072683394527697,0.7599379367736349,0.99985
0292173,"County 029, VTD 2173 (urban)",urban,0.6659870777079464,0.5901057773558495,0.7367639810953809,0.99974
0292174,"County 029, VTD 2174 (urban)",urban,0.6605550972609462,0.5844514734342265,0.7317192378366703,0.9996
0292175,"County 029, VTD 2175 (urban)",urban,0.7175392842171678,0.6477349327649639,0.781265873151266,1
0292176,"County 029, VTD 2176 (suburbs)",suburbs,0.6325145557383125,0.5528570699662483,0.7078144934569734,0.99625
0292178,"County 029, VTD 2178 (urban)",urban,0.8155262464879596,0.7624991183139171,0.8619857831301436,1
0292179,"County 029, VTD 2179 (urban)",urban,0.6333317112372044,0.5544967923377058,0.7078697496004068,0.99694
0292180A,"County 029, VTD 2180 (urban)",urban,0.6714895046333426,0.5958282699664272,0.7418782163910287,0.99982
0292180B,"County 029, VTD 2180 (hispanic)",hispanic,0.6783915217629367,0.5980122615679516,0.7525522455367636,0.99974
0292181A,"County 029, VTD 2181 (suburbs)",suburbs,0.6158505194179832,0.5351859027377921,0.692650551508209,0.99024
0292181B,"County 029, VTD 2181 (suburbs)",suburbs,0.6108938093952455,0.5297198116642787,0.6883295045350516,0.98708
0292181C,"County 029, VTD 2181 (suburbs)",suburbs,0.6115458817078512,0.5304428388199426,0.6888914548815243,0.98752
0292181D,"County 029, VTD 2181 (suburbs)",suburbs,0.6186150678219925,0.5376562931511952,0.6955844072350292,0.99151
0292181E,"County 029, VTD 2181 (suburbs)",suburbs,0.6038523224178929,0.5220457920613784,0.6821125680072241,0.98044
0292181F,"County 029, VTD 2181 (suburbs)",suburbs,0.6228982654810696,0.5424120443371757,0.6992831112885127,0.99341
0292181G,"County 029, VTD 2181 (suburbs)",suburbs,0.6223811565114603,0.5422035201862202,0.6985091395962291,0.99367
0292182A,"County 029, VTD 2182 (suburbs)",suburbs,0.5836911238885663,0.5011699813877792,0.6633268397861298,0.95229
0292182B,"County 029, VTD 2182 (suburbs)",suburbs,0.577301286162287,0.49446200993464073,0.6574591761630743,0.9385
0292182C,"County 029, VTD 2182 (suburbs)",suburbs,0.5676260156274294,0.483973895909349,0.6488912177537307,0.90962
0293001,"County 029, VTD 3001 (suburbs)",suburbs,0.5536208520968153,0.46986773409075155,0.6354762500231032,0.85523
0293002,"County 029, VTD 3002 (suburbs)",suburbs,0.5216013396121562,0.4377563649482262,0.604674990024387,0.66375
0293003,"County 029, VTD 3003 (urban)",urban,0.5530384303023573,0.4708343837338631,0.6334339002132681,0.85752
0293005,"County 029, VTD 3005 (suburbs)",suburbs,0.4373281841295243,0.3558160347894327,0.5210575059981186,0.10819
0293006,"County 029, VTD 3006 (suburbs)",suburbs,0.5973255411568185,0.515239915850102,0.6760739581094448,0.97367
0293007,"County 029, VTD 3007 (suburbs)",suburbs,0.5589498774115819,0.4762722261931125,0.6395953364830946,0.88087
0293008,"County 029, VTD 3008 (urban)",urban,0.5190098640544353,0.4362814757112955,0.6010807997338128,0.64677
0293009,"County 029, VTD 3009 (suburbs)",suburbs,0.2001946055619693,0.15006769248305776,0.2571152551245717,0
0293010,"County 029, VTD 3010 (urban)",urban,0.7202346264952162,0.6508125494847168,0.783541992507832,1
0293011,"County 029, VTD 3011 (suburbs)",suburbs,0.630874420085485,0.5505773067172183,0.7068066843117421,0.9958
0293012,"County 029, VTD 3012 (suburbs)",suburbs,0.4543310938538614,0.3720340202228848,0.5382511833723986,0.18409
0293013,"County 029, VTD 3013 (urban)",urban,0.6743446934048656,0.5996085867608294,0.7438278910881181,0.99984
0293014,"County 029, VTD 3014 (urban)",urban,0.59898789442403,0.5182542655960523,0.6764355333453519,0.97754
0293015,"County 029, VTD 3015 (urban)",urban,0.6389263986408071,0.5605113337609684,0.7128941975510671,0.99779
0293017,"County 029, VTD 3017 (suburbs)",suburbs,0.4040246005486259,0.3254799687112059,0.4858337980961822,0.02702
0293018,"County 029, VTD 3018 (suburbs)",suburbs,0.5939656142648031,0.5117801783775543,0.6729270564252056,0.96989
0293019,"County 029, VTD 3019 (rural)",rural,0.6579629384308342,0.5772322752227071,0.7332538061775786,0.99911
0293020,"County 029, VTD 3020 (suburbs)",suburbs,0.6455185433916416,0.5669128797255761,0.7194173636174354,0.99862
0293021,"County 029, VTD 3021 (suburbs)",suburbs,0.4494270748482849,0.3674445610557704,0.5331960332876242,0.15922
0293022,"County 029, VTD 3022 (suburbs)",suburbs,0.600244189871709,0.5186854698552504,0.6784060147748511,0.97748
0293025,"County 029, VTD 3025 (suburbs)",suburbs,0.5985966583940328,0.5166141809538339,0.6772072519377578,0.97543
0293026,"County 029, VTD 3026 (suburbs)",suburbs,0.5781348567220029,0.4951681897014696,0.658378083070278,0.93872
0293027,"County 029, VTD 3027 (urban)",urban,0.6041610310800881,0.5238468951228227,0.6810457389656287,0.98302
0293028,"County 029, VTD 3028 (urban)",urban,0.5798537259250603,0.4984250924317093,0.658605897612961,0.94685
0293029,"County 029, VTD 3029 (urban)",urban,0.6437662369360708,0.5659597833286534,0.7170210457668711,0.9985
0293030,"County 029, VTD 3030 (suburbs)",suburbs,0.5639238010445754,0.4807953937939249,0.6448252408063871,0.89838
0293031,"County 029, VTD 3031 (urban)",urban,0.6739627145212259,0.598815800459223,0.7438142945355757,0.99986
0293032,"County 029, VTD 3032 (suburbs)",suburbs,0.48682534905872277,0.4038629225043243,0.5702548458196414,0.3971
0293033,"County 029, VTD 3033 (suburbs)",suburbs,0.4514053166052438,0.3694765564136479,0.5350471269647896,0.16721
0293034,"County 029, VTD 3034 (suburbs)",suburbs,0.33701722364073844,0.26533442028869886,0.41381673118438644,3.1e-4
0293035,"County 029, VTD 3035 (urban)",urban,0.6174653340213943,0.5377050792411696,0.6933878850666558,0.99153
0293036,"County 029, VTD 3036 (urban)",urban,0.6760069688991956,0.6010607092836598,0.7456125408302571,0.9999
0293038,"County 029, VTD 3038 (urban)",urban,0.6258458126896081,0.546681462066784,0.7009376468825467,0.99463
0293039,"County 029, VTD 3039 (suburbs)",suburbs,0.463193900027887,0.3808368187972122,0.5468535266714271,0.23263
0293040,"County 029, VTD 3040 (suburbs)",suburbs,0.5854796233807614,0.5029505386650107,0.6650635300725302,0.956
0293041,"County 029, VTD 3041 (suburbs)",suburbs,0.6104006151818171,0.5288318346080707,0.6882158881797249,0.9866
0293042,"County 029, VTD 3042 (suburbs)",suburbs,0.5253461799876663,0.44175644353953003,0.6080413687446747,0.69128
0293043,"County 029, VTD 3043 (suburbs)",suburbs,0.4460855102803319,0.3642286037865126,0.5298527182300906,0.14455
0293044,"County 029, VTD 3044 (urban)",urban,0.5899543203406816,0.508972159962977,0.6679387365690853,0.96526
0293045,"County 029, VTD 3045 (suburbs)",suburbs,0.5257477346567702,0.44147626238463994,0.6090947767234528,0.69387
0293046,"County 029, VTD 3046 (suburbs)",suburbs,0.641062495939202,0.5618689108568593,0.7156412995527811,0.99797
0293047,"County 029, VTD 3047 (suburbs)",suburbs,0.6316790026808818,0.5517052384615833,0.7072915260972982,0.99609
0293048,"County 029, VTD 3048 (suburbs)",suburbs,0.6616002779992443,0.5843764405842985,0.7337029727276291,0.99946
0293049,"County 029, VTD 3049 (suburbs)",suburbs,0.5762780103137888,0.49378461892988396,0.6561483703853019,0.93658
0293050,"County 029, VTD 3050 (urban)",urban,0.5950214874121783,0.5138932179570589,0.6729713481070843,0.97255
0293051,"County 029, VTD 3051 (suburbs)",suburbs,0.49800488886721084,0.4143098331498572,0.581770354011226,0.48498
0293052,"County 029, VTD 3052 (suburbs)",suburbs,0.522637344758086,0.43945662680495917,0.6050248217796778,0.67255
0293053,"County 029, VTD 3053 (suburbs)",suburbs,0.5862379210174627,0.5038821467331537,0.6656298292810162,0.95695
0293054,"County 029, VTD 3054 (hispanic)",hispanic,0.8314320082374854,0.7778634959580465,0.877565551093039,1
0293055,"County 029, VTD 3055 (suburbs)",suburbs,0.38417801519653993,0.30706886182201637,0.46518389917458725,0.01016
0293056,"County 029, VTD 3056 (urban)",urban,0.668686964526369,0.5933215556571203,0.738920032878188,0.99982
0293057,"County 029, VTD 3057 (urban)",urban,0.5726054831763906,0.490808160285272,0.6519473016752965,0.92822
0293058,"County 029, VTD 3058 (urban)",urban,0.683529087795629,0.6093729450413395,0.7521853018881608,0.99992
0293059,"County 029, VTD 3059 (suburbs)",suburbs,0.5409271864114678,0.457346056905709,0.6230628412293082,0.79064
0293060,"County 029, VTD 3060 (suburbs)",suburbs,0.6435573391875063,0.5642927889116212,0.7181077869399541,0.99813
0293061,"County 029, VTD 3061 (urban)",urban,0.627904027028543,0.5488892889421785,0.7027887787981941,0.99534
0293062,"County 029, VTD 3062 (urban)",urban,0.6012418951713872,0.5202476102361091,0.6788532929032798,0.97937
0293063,"County 029, VTD 3063 (urban)",urban,0.6353877466155736,0.5568768458895479,0.7095625050131884,0.99742
0293064,"County 029, VTD 3064 (urban)",urban,0.6503502752565764,0.5729880818404387,0.7229799697696674,0.99907
0293065,"County 029, VTD 3065 (suburbs)",suburbs,0.5495066956013778,0.4663416962241335,0.6309481956309654,0.83795
0293066,"County 029, VTD 3066 (suburbs)",suburbs,0.6261845187198832,0.54589896116175,0.7022731381449914,0.99465
0293067,"County 029, VTD 3067 (suburbs)",suburbs,0.617485899508791,0.5363905287299343,0.6946140142641892,0.9907
0293068,"County 029, VTD 3068 (hispanic)",hispanic,0.7244635533247724,0.6506604075613306,0.7912059470951784,1
0293069,"County 029, VTD 3069 (suburbs)",suburbs,0.6206666354367463,0.5396251315783548,0.6976291364010636,0.99199
0293070,"County 029, VTD 3070 (suburbs)",suburbs,0.6008781376354003,0.5190721387267605,0.6792429734009987,0.97821
0293071,"County 029, VTD 3071 (urban)",urban,0.6705885970664831,0.5949516421646984,0.7409883295416994,0.99977
0293072,"County 029, VTD 3072 (suburbs)",suburbs,0.5166599815318413,0.43336844657662194,0.5993687470821534,0.62815
0293073,"County 029, VTD 3073 (urban)",urban,0.6395446979307418,0.5615569779515323,0.7131062442742864,0.998
0293074,"County 029, VTD 3074 (suburbs)",suburbs,0.586044765295012,0.5033799197280309,0.6657290675873114,0.9562
0293075,"County 029, VTD 3075 (suburbs)",suburbs,0.502967211082489,0.4185476718841414,0.5872782743430783,0.52303
0293076,"County 029, VTD 3076 (suburbs)",suburbs,0.5093313161067601,0.426149058303921,0.5921873436235395,0.573
0293077,"County 029, VTD 3077 (suburbs)",suburbs,0.606942753869683,0.525491105692442,0.6847749906148222,0.98408
0293078,"County 029, VTD 3078 (suburbs)",suburbs,0.57922042738603,0.4968262688538502,0.6588918097346266,0.94318
0293079,"County 029, VTD 3079 (suburbs)",suburbs,0.5873445192137665,0.5048123547961164,0.6668607723012462,0.95876
0293080,"County 029, VTD 3080 (urban)",urban,0.5665400936123567,0.4843633644133946,0.6464477795179283,0.90986
0293081,"County 029, VTD 3081 (urban)",urban,0.6080540618062961,0.5278916620813202,0.6846719325990651,0.98656
0293082,"County 029, VTD 3082 (urban)",urban,0.5930034586003791,0.5121151102242676,0.6708054502502037,0.97063
0293083,"County 029, VTD 3083 (urban)",urban,0.5533495525303825,0.4710653619282079,0.6338154777905548,0.85858
0293084,"County 029, VTD 3084 (urban)",urban,0.579536152594703,0.4979847609674267,0.6584133969397008,0.9457
0293085,"County 029, VTD 3085 (urban)",urban,0.5897104168824597,0.5085983751670049,0.6678296047932241,0.96579
0293086,"County 029, VTD 3086 (suburbs)",suburbs,0.575493046261579,0.49234037947870607,0.6560117425391404,0.93271
0293087,"County 029, VTD 3087 (suburbs)",suburbs,0.5143507104183881,0.43084355901765564,0.5973480203528424,0.61238
0293088,"County 029, VTD 3088 (suburbs)",suburbs,0.5487933324222177,0.4653959560151177,0.6304784564115962,0.83293
0293089,"County 029, VTD 3089 (suburbs)",suburbs,0.4350045337880283,0.3539839100043199,0.5183044338613713,0.09971
0293090,"County 029, VTD 3090 (suburbs)",suburbs,0.5611920432869377,0.477690582507395,0.6425431111547624,0.88727
0293091,"County 029, VTD 3091 (suburbs)",suburbs,0.4209809691486054,0.3407009268129651,0.5040185354316874,0.05868
0293092,"County 029, VTD 3092 (suburbs)",suburbs,0.45076741731531583,0.3688135640107076,0.534460925387151,0.16551
0293093,"County 029, VTD 3093 (suburbs)",suburbs,0.5191822478344257,0.4356846328644121,0.602004825691212,0.64834
0293094,"County 029, VTD 3094 (suburbs)",suburbs,0.5021333785595027,0.4193782412095098,0.5848172500604215,0.51709
0293095,"County 029, VTD 3095 (urban)",urban,0.6929447498001293,0.6202159877368587,0.7600392519039704,0.99999
0293096,"County 029, VTD 3096 (suburbs)",suburbs,0.514982204560344,0.43132867698709826,0.5981080447219433,0.6163
0293097,"County 029, VTD 3097 (rural)",rural,0.22646615086481342,0.16913019199904122,0.29117866168539885,0
0293098,"County 029, VTD 3098 (suburbs)",suburbs,0.5810305027387209,0.4982736091844358,0.6609770922173003,0.94643
0293099,"County 029, VTD 3099 (suburbs)",suburbs,0.5754103686375608,0.4931067062883645,0.6551341012656973,0.93435
0293100,"County 029, VTD 3100 (suburbs)",suburbs,0.603478299383133,0.5219803441032026,0.681474650074241,0.98109
0293101,"County 029, VTD 3101 (suburbs)",suburbs,0.5706753683920733,0.4875671526512982,0.6513157706971192,0.92005
0293102,"County 029, VTD 3102 (suburbs)",suburbs,0.5513106336893588,0.46793918094616777,0.6328824379402263,0.84528
0293103,"County 029, VTD 3103 (urban)",urban,0.6196900627643311,0.540324223195467,0.6951805578115638,0.99266
0293104,"County 029, VTD 3104 (urban)",urban,0.5598244765023044,0.4777539040933906,0.6398635111560846,0.88654
0293105,"County 029, VTD 3105 (urban)",urban,0.5865958415412688,0.5051124552715169,0.6651686183919908,0.95987
0293106,"County 029, VTD 3106 (suburbs)",suburbs,0.46500104462644287,0.3825810327578982,0.5486603558617112,0.24465
0293107,"County 029, VTD 3107 (suburbs)",suburbs,0.4030984492189802,0.3242921222184008,0.4852269426107813,0.02656
0293108,"County 029, VTD 3108 (suburbs)",suburbs,0.536130236591368,0.45210584678056653,0.6188679223876836,0.76067
0293109,"County 029, VTD 3109 (urban)",urban,0.649842078499063,0.5724355131589633,0.7225289418475687,0.99905
0293110,"County 029, VTD 3110 (urban)",urban,0.594257308295259,0.5131805978721142,0.6721852087359482,0.97134
0293112,"County 029, VTD 3112 (urban)",urban,0.7264547524912696,0.6577754760805525,0.7889116618019969,1
0293113,"County 029, VTD 3113 (urban)",urban,0.710288216053814,0.6393219666667548,0.7752574316154821,1
0293114,"County 029, VTD 3114 (suburbs)",suburbs,0.47263348030788666,0.3897122294661395,0.5565290814144334,0.29527
0293115,"County 029, VTD 3115 (suburbs)",suburbs,0.5761000439072218,0.4935678480770571,0.6560149326980702,0.93651
0293116,"County 029, VTD 3116 (suburbs)",suburbs,0.5155201074264874,0.432381360736453,0.598117974271187,0.62134
0293117,"County 029, VTD 3117 (suburbs)",suburbs,0.5608777815209355,0.4774805964874413,0.6421362024117823,0.88575
0293118,"County 029, VTD 3118 (urban)",urban,0.6122187885175487,0.5319191873559693,0.6888146150511714,0.98905
0293119,"County 029, VTD 3119 (urban)",urban,0.6319169464857719,0.5533121372404796,0.7062944793994871,0.99653
0293120,"County 029, VTD 3120 (urban)",urban,0.5987408671652935,0.5178969672217965,0.6763052416816031,0.9778
0293121,"County 029, VTD 3121 (suburbs)",suburbs,0.5556671849224275,0.47221287432627995,0.6371706307494117,0.86434
0293122,"County 029, VTD 3122 (suburbs)",suburbs,0.5815836760804721,0.4984248058213917,0.6618884058289005,0.94694
0293123,"County 029, VTD 3123 (urban)",urban,0.48306670243832295,0.4011804106147856,0.5655347923105221,0.36835
0293124,"County 029, VTD 3124 (suburbs)",suburbs,0.5319778003256369,0.44856242157828546,0.6142736952302252,0.73663
0293125,"County 029, VTD 3125 (suburbs)",suburbs,0.5187697208074381,0.4354514350205383,0.6014246981552567,0.64569
0293126,"County 029, VTD 3126 (suburbs)",suburbs,0.5142093596271576,0.43099107493987726,0.5969310164202504,0.60978
0293127,"County 029, VTD 3127 (suburbs)",suburbs,0.5447539047708868,0.46068440607474265,0.6272200616266981,0.81087
0293128,"County 029, VTD 3128 (suburbs)",suburbs,0.5433559464649137,0.4600832820623626,0.6251142558383614,0.80635
0293129,"County 029, VTD 3129 (urban)",urban,0.6686760644076188,0.5930770610405907,0.7391107737931462,0.9998
0293130,"County 029, VTD 3130 (suburbs)",suburbs,0.5111440664849772,0.4275655373106868,0.5943250985511974,0.58785
0293132,"County 029, VTD 3132 (hispanic)",hispanic,0.7094876536382102,0.6335932969291828,0.7785885101713,0.99998
0293134,"County 029, VTD 3134 (urban)",urban,0.722227378800435,0.652643583034656,0.7855919740641041,1
0293135,"County 029, VTD 3135 (suburbs)",suburbs,0.6851282424081712,0.610354507998817,0.7542512454854762,0.99995
0293136,"County 029, VTD 3136 (hispanic)",hispanic,0.6813963443461161,0.6015518142118728,0.7549821971884914,0.99981
0293137,"County 029, VTD 3137 (suburbs)",suburbs,0.5326928573964761,0.449296141744711,0.6149475751786996,0.74207
0293138,"County 029, VTD 3138 (suburbs)",suburbs,0.28596802097824675,0.22079680669068946,0.3573496590291975,0
0293139A,"County 029, VTD 3139 (suburbs)",suburbs,0.5502500223937719,0.4666410784789432,0.6320900491939536,0.83955
0293139B,"County 029, VTD 3139 (suburbs)",suburbs,0.5678945711535348,0.4848010689099628,0.6486238846593995,0.91114
0293139C,"County 029, VTD 3139 (suburbs)",suburbs,0.5535947738054121,0.47003501300557043,0.6352676820018672,0.8562
0293140,"County 029, VTD 3140 (rural)",rural,0.6683365853576179,0.5883564033564896,0.7425678685513658,0.99964
0293142,"County 029, VTD 3142 (suburbs)",suburbs,0.6463252473341005,0.567813831635905,0.7201122177536741,0.99849
0293143,"County 029, VTD 3143 (urban)",urban,0.6327645334223213,0.5540515497355905,0.7072115698340014,0.99669
0293144,"County 029, VTD 3144 (suburbs)",suburbs,0.6236097222501613,0.5429376686839561,0.7001394221557626,0.99369
0293145,"County 029, VTD 3145 (suburbs)",suburbs,0.5634397135247796,0.4803346460546706,0.6443315457728822,0.89613
0293146,"County 029, VTD 3146 (urban)",urban,0.6800119834011693,0.6054723300926604,0.7491228863019243,0.99989
0293147,"County 029, VTD 3147 (urban)",urban,0.8127226492837326,0.7592338764191747,0.8596552919498011,1
0293148,"County 029, VTD 3148 (suburbs)",suburbs,0.5098993825848,0.4261658340611818,0.5932790582649448,0.57843
0293149,"County 029, VTD 3149 (hispanic)",hispanic,0.8348852184781946,0.7833715047820592,0.8793270946005345,1
0293150,"County 029, VTD 3150 (rural)",rural,0.5894318807698307,0.5036223582170316,0.6719060169700217,0.95669
0293151,"County 029, VTD 3151 (suburbs)",suburbs,0.5329183872813202,0.4493942132857081,0.6152818873771481,0.74485
0293152,"County 029, VTD 3152 (suburbs)",suburbs,0.5102150901446797,0.42634465304956454,0.5937189921928276,0.58163
0293153,"County 029, VTD 3153 (urban)",urban,0.5834517365831854,0.5018292231163414,0.662261056877672,0.95406
0293154,"County 029, VTD 3154 (suburbs)",suburbs,0.5401596050626726,0.45626318592093623,0.6226301062310184,0.7863
0293155,"County 029, VTD 3155 (suburbs)",suburbs,0.5334315046440588,0.44996520204954765,0.615723559042054,0.74579
0293156,"County 029, VTD 3156 (urban)",urban,0.6853006028333587,0.6111548238637873,0.7538788073896818,0.99994
0293157,"County 029, VTD 3157 (suburbs)",suburbs,0.5783893826998149,0.49534997376997447,0.6586924927551757,0.9393
0293158,"County 029, VTD 3158 (suburbs)",suburbs,0.5100506306641057,0.4260628694110122,0.5936754628358408,0.57927
0293159,"County 029, VTD 3159 (hispanic)",hispanic,0.6594124040367824,0.577608066806449,0.7355752391616451,0.99903
0293160,"County 029, VTD 3160 (suburbs)",suburbs,0.5343935228892479,0.45074936025328693,0.6168232866646818,0.75173
0293161,"County 029, VTD 3161 (urban)",urban,0.6515753445638263,0.5741064617657671,0.724255684342246,0.99911
0293162,"County 029, VTD 3162 (urban)",urban,0.6148225977460325,0.5346233369861119,0.6912347845032425,0.98938
0293163,"County 029, VTD 3163 (suburbs)",suburbs,0.5329613719435733,0.44945131194795834,0.6153106523771736,0.74358
0293164,"County 029, VTD 3164 (suburbs)",suburbs,0.46171179202588064,0.3793197040263896,0.5454671006141238,0.22486
0293165,"County 029, VTD 3165 (suburbs)",suburbs,0.5607979938200253,0.4772292619675284,0.6422262889606499,0.88511
0293166,"County 029, VTD 3166 (suburbs)",suburbs,0.6388267926315886,0.559748860817644,0.7133835741783318,0.99761
0293167,"County 029, VTD 3167 (urban)",urban,0.6781179934463235,0.6035236204678839,0.74734434146168,0.99991
0293168,"County 029, VTD 3168 (suburbs)",suburbs,0.6277920300653592,0.5475008075793613,0.7038245067346887,0.99479
0293169,"County 029, VTD 3169 (suburbs)",suburbs,0.4647646014231172,0.38245939065342566,0.5483107441129613,0.24272
0293172,"County 029, VTD 3172 (urban)",urban,0.6691145880013575,0.5934364957183994,0.7396021600500826,0.99974
0293173,"County 029, VTD 3173 (suburbs)",suburbs,0.5623858530272766,0.47923228465036394,0.6433654457205551,0.89252
